theta_over_pi,phi_over_pi,data,error
0.5,1,-0.585,0.0303209498531956
0.5625,0,0.687,0.0251348363829964
0.5625,0.0625,0.65,0.0248394846967484
0.5625,0.125,0.631,0.0170880074906351
0.5625,0.1875,0.557,0.0150479234447813
0.5625,0.25,0.476,0.0149
0.5625,0.3125,0.362,0.0158113883008419
0.5625,0.375,0.232,0.0266812668364904
0.5625,0.4375,0.13,0.0120933866224478
0.5625,0.5,0.0079,0.0153674981698388
0.5625,0.5625,-0.129,0.0124454811076149
0.5625,0.625,-0.258,0.0133880543769436
0.5625,0.6875,-0.381,0.0136926987843887
0.5625,0.75,-0.497,0.0195181966380094
0.5625,0.8125,-0.559,0.0160028122528511
0.5625,0.875,-0.601,0.0264781041617409
0.5625,0.9375,-0.649,0.0220145406493072
0.5625,1,-0.706,0.0345809195944815
0.625,0,0.767,0.0439222039519876
0.625,0.0625,0.744,0.0224722050542442
0.625,0.125,0.692,0.016100931650063
0.625,0.1875,0.608,0.0156080107637072
0.625,0.25,0.515,0.0141548578233764
0.625,0.3125,0.423,0.0268328157299974
0.625,0.375,0.271,0.01669011683602
0.625,0.4375,0.14,0.0111628849317728
0.625,0.5,-0.0054,0.0124588322085178
0.625,0.5625,-0.16,0.0181207063879971
0.625,0.625,-0.292,0.0154301652615907
0.625,0.6875,-0.42,0.0188862383761298
0.625,0.75,-0.502,0.0203
0.625,0.8125,-0.623,0.0182526710374126
0.625,0.875,-0.712,0.032927799805028
0.625,0.9375,-0.689,0.0432075224931956
0.625,1,-0.788,0.0478461074696782
0.6875,0,0.783,0.0261199157732179
0.6875,0.0625,0.795,0.03
0.6875,0.125,0.755,0.0320295176360806
0.6875,0.1875,0.684,0.028217902119045
0.6875,0.25,0.581,0.0260722074247655
0.6875,0.3125,0.45,0.0211366979445703
0.6875,0.375,0.311,0.0144692777981487
0.6875,0.4375,0.154,0.0110163514831363
0.6875,0.5,0.0032,0.0100975244490915
0.6875,0.5625,-0.172,0.0210097596368926
0.6875,0.625,-0.304,0.0122983738762488
0.6875,0.6875,-0.449,0.0190536085821033
0.6875,0.75,-0.58,0.0300567796012813
0.6875,0.8125,-0.657,0.0140513344562002
0.6875,0.875,-0.742,0.0221379764206216
0.6875,0.9375,-0.783,0.0217568380055559
0.6875,1,-0.814,0.0272009191021186
0.75,0,0.799,0.0310644491340181
0.75,0.0625,0.818,0.0191376592090046
0.75,0.125,0.75,0.0166385095486344
0.75,0.1875,0.699,0.0211634118232387
0.75,0.25,0.594,0.0181372544780074
0.75,0.3125,0.47,0.0162788205960997
0.75,0.375,0.321,0.0141495582969929
0.75,0.4375,0.172,0.0147186955943793
0.75,0.5,3.6e-05,0.00974111061429856
0.75,0.5625,-0.1594,0.00994635611668916
0.75,0.625,-0.336,0.0240750908617185
0.75,0.6875,-0.467,0.0171825492869947
0.75,0.75,-0.598,0.0204831638181214
0.75,0.8125,-0.69,0.0159777970947186
0.75,0.875,-0.782,0.0243082290593124
0.75,0.9375,-0.805,0.0202832443164302
0.75,1,-0.827,0.0271064567953836
0.8125,0,0.818,0.0421691830606191
0.8125,0.0625,0.85,0.0295221950403421
0.8125,0.125,0.79,0.0174928556845359
0.8125,0.1875,0.73,0.0319631037291437
0.8125,0.25,0.602,0.0174725498997713
0.8125,0.3125,0.478,0.0197474048927954
0.8125,0.375,0.326,0.0139316187142772
0.8125,0.4375,0.1532,0.0114546933612384
0.8125,0.5,-0.0254,0.0238077718403046
0.8125,0.5625,-0.1667,0.0138032604843928
0.8125,0.625,-0.3374,0.017695479648769
0.8125,0.6875,-0.503,0.0418707535160283
0.8125,0.75,-0.605,0.0147634684271684
0.8125,0.8125,-0.71,0.0180346887968714
0.8125,0.875,-0.816,0.0359762421606259
0.8125,0.9375,-0.823,0.0229654087705837
0.8125,1,-0.847,0.0277481530916924
0.875,0,0.836,0.031891064579283
0.875,0.0625,0.817,0.017748521065148
0.875,0.125,0.773,0.0155206314304541
0.875,0.1875,0.714,0.0198494332412792
0.875,0.25,0.595,0.0122102416028513
0.875,0.3125,0.481,0.0190378570222596
0.875,0.375,0.3399,0.0210660864899012
0.875,0.4375,0.1706,0.0117290238297993
0.875,0.5,-0.0102,0.0120933866224478
0.875,0.5625,-0.1689,0.0107074740251845
0.875,0.625,-0.3408,0.0211539594402561
0.875,0.6875,-0.493,0.0229889103700023
0.875,0.75,-0.6,0.0126269552941317
0.875,0.8125,-0.716,0.0198494332412792
0.875,0.875,-0.79,0.0159423963067037
0.875,0.9375,-0.82,0.0199922484978554
0.875,1,-0.806,0.0471220755060725
0.9375,0,0.858,0.0261007662722764
0.9375,0.0625,0.795,0.0270963097118408
0.9375,0.125,0.789,0.0204452928567923
0.9375,0.1875,0.711,0.0208086520466848
0.9375,0.25,0.599,0.0171058469536004
0.9375,0.3125,0.491,0.0259077208569183
0.9375,0.375,0.327,0.0162049375191637
0.9375,0.4375,0.1821,0.0217589062225104
0.9375,0.5,-0.0161,0.0159530561335438
0.9375,0.5625,-0.1721,0.0155038704844952
0.9375,0.625,-0.3272,0.0132321577983336
0.9375,0.6875,-0.4784,0.0223161376586541
0.9375,0.75,-0.602,0.0144045131816386
0.9375,0.8125,-0.698,0.0178966477307902
0.9375,0.875,-0.772,0.0187200427349939
0.9375,0.9375,-0.81,0.0181107702762748
0.9375,1,-0.819,0.0329862092396202
1,0,0.832,0.0231948270094864
1,0.0625,0.786,0.0264803700880482
1,0.125,0.761,0.0136616250863504
1,0.1875,0.686,0.0120266371026983
1,0.25,0.59,0.0120929731662647
1,0.3125,0.4672,0.010688779163216
1,0.375,0.3253,0.0148600134589441
1,0.4375,0.1527,0.00849293824303462
1,0.5,-0.0051,0.0089
1,0.5625,-0.1645,0.0103855669079738
1,0.625,-0.3184,0.00984885780179612
1,0.6875,-0.4665,0.013013838787998
1,0.75,-0.593,0.0145344418537486
1,0.8125,-0.703,0.0181372544780074
1,0.875,-0.753,0.0213356509157794
1,0.9375,-0.784,0.0250511476783001
1,1,-0.792,0.039408120990476
